INDICATOR_SEQ,PARENT_SEQ,AGENCY_NAME,INDICATOR_NAME,DESCRIPTION,CATEGORY,FREQUENCY,DESIRED_CHANGE,INDICATOR_UNIT,DECIMAL_PLACES,PERIOD_YEAR,PERIOD_MONTH,YTD_TARGET,YTD_ACTUAL,MONTHLY_TARGET,MONTHLY_ACTUAL
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2015,7,96,98.7,96,99
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2015,8,96,98.7,96,98.8
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2015,9,96,98.7,96,98.7
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2015,10,96,98.52,96,98.34
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2015,11,96,98.7,96,98.9
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2015,12,96,98.7,96,98.6
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2016,1,98,98,98,98
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2016,2,98,98.2,98,98.4
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2016,3,98,98.4,98,98.8
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2016,4,98,98.3,98,98.1
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2016,5,98,98.5,98,99
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2016,6,98,98.5,98,98.5
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2016,7,98,98.5,98,98.4
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2016,8,98,98.5,98,99.1
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2016,9,98,98.6,98,98.9
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2016,10,98,98.6,98,98.5
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2016,11,98,98.6,98,99.5
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2016,12,98,98.7,98,98.9
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2017,1,98,97.8,98,97.8
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2017,2,98,98.5,98,99.2
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2017,3,98,98.7,98,99
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2017,4,98,98.8,98,99.1
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2017,5,98,98.9,98,99.1
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2017,6,98,98.9,98,99.2
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2017,7,98,99,98,99.3
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2017,8,98,99,98,99.1
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2017,9,98,99,98,99.1
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2017,10,98,99,98,99.2
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2017,11,98,99,98,98.9
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2017,12,98,99,98,99
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2018,1,98,99,98,99
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2018,2,98,99.2,98,99.5
373938,0,Long Island Rail Road,Elevator Availability,Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2018,3,98,99.1,98,98.7
373942,0,Long Island Rail Road,Escalator Availability,Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2008,1,95,98.3,95,98.3
373942,0,Long Island Rail Road,Escalator Availability,Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2008,2,95,97.89,95,97.46
373942,0,Long Island Rail Road,Escalator Availability,Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2008,3,95,97.69,95,97.28
373942,0,Long Island Rail Road,Escalator Availability,Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2008,4,95,98.17,95,99.65
373942,0,Long Island Rail Road,Escalator Availability,Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2008,5,95,97.89,95,96.77
373942,0,Long Island Rail Road,Escalator Availability,Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.,Service Indicators,M,U,%,1,2008,6,95,97.83,95,97.54
